mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.9477166652679443,0.047655443600894305,0.09553985595703125,0.009310339027745956,5,log2,4,10,200,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.86,0.8349514563106796,0.8256880733944955,0.8440366972477065,0.8543689320388349,0.8438090317983432,0.0124942911199209,165
1.260141944885254,0.06429105562335508,0.13296265602111818,0.018725367330895165,5,log2,4,10,300,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.86,0.8349514563106796,0.8363636363636363,0.8440366972477065,0.8653846153846154,0.8481472810613276,0.012389460144106412,125
0.4405082702636719,0.03217032856319416,0.06792254447937011,0.01657276683269102,5,log2,4,20,100,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 4, 'model__min_samples_split': 20, 'model__n_estimators': 100}",0.86,0.8349514563106796,0.8363636363636363,0.8363636363636363,0.8653846153846154,0.8466126688845137,0.013248968440739077,131
0.858838701248169,0.04500497724517958,0.10413494110107421,0.021880871927389658,5,log2,4,20,200,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 4, 'model__min_samples_split': 20, 'model__n_estimators': 200}",0.86,0.8349514563106796,0.8468468468468469,0.8440366972477065,0.8653846153846154,0.8502439231579697,0.011030420841379647,107
1.3452399253845215,0.043808254409652726,0.10673689842224121,0.013509252678035497,5,log2,4,20,300,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 4, 'model__min_samples_split': 20, 'model__n_estimators': 300}",0.86,0.8349514563106796,0.8468468468468469,0.8545454545454545,0.8653846153846154,0.8523456746175192,0.01064178220485265,95
0.502680778503418,0.06278781437326356,0.06787099838256835,0.012399009201745212,5,log2,8,5,100,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 8, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.86,0.8349514563106796,0.8363636363636363,0.8440366972477065,0.8543689320388349,0.8459441443921714,0.009846906150768633,135
0.8851365566253662,0.025014773870818515,0.11343903541564941,0.014994448465530481,5,log2,8,5,200,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 8, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.86,0.8349514563106796,0.8468468468468469,0.8440366972477065,0.8653846153846154,0.8502439231579697,0.011030420841379647,107
1.356516170501709,0.05873747813065682,0.13093738555908202,0.008486263719159028,5,log2,8,5,300,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 8, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.86,0.8349514563106796,0.8468468468468469,0.8545454545454545,0.8653846153846154,0.8523456746175192,0.01064178220485265,95
0.4890906810760498,0.025648631567545193,0.07395401000976562,0.008157825728064016,5,log2,8,10,100,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 8, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.86,0.8349514563106796,0.8363636363636363,0.8440366972477065,0.8543689320388349,0.8459441443921714,0.009846906150768633,135
0.9566208362579346,0.027961676460849877,0.10019855499267578,0.0194361455092833,5,log2,8,10,200,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 8, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.86,0.8349514563106796,0.8468468468468469,0.8440366972477065,0.8653846153846154,0.8502439231579697,0.011030420841379647,107
1.3969706535339355,0.07549103364342065,0.14199938774108886,0.02365484255655214,5,log2,8,10,300,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 8, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.86,0.8349514563106796,0.8468468468468469,0.8545454545454545,0.8653846153846154,0.8523456746175192,0.01064178220485265,95
0.47599101066589355,0.02565799650243933,0.06898908615112305,0.009605922330117849,5,log2,8,20,100,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 8, 'model__min_samples_split': 20, 'model__n_estimators': 100}",0.86,0.8349514563106796,0.8363636363636363,0.8288288288288288,0.8543689320388349,0.8429025707083959,0.012065219629703536,167
0.9441930770874023,0.014642104669143905,0.10556511878967285,0.011034679326093179,5,log2,8,20,200,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 8, 'model__min_samples_split': 20, 'model__n_estimators': 200}",0.86,0.8349514563106796,0.8363636363636363,0.8440366972477065,0.8653846153846154,0.8481472810613276,0.012389460144106412,125
1.3682347774505614,0.04302626725162413,0.1383519649505615,0.02232610986960729,5,log2,8,20,300,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 8, 'model__min_samples_split': 20, 'model__n_estimators': 300}",0.86,0.8349514563106796,0.8363636363636363,0.8545454545454545,0.8653846153846154,0.8502490325208771,0.012405212952364773,105
0.4946286201477051,0.02282219968682013,0.0751004695892334,0.010688398152960802,5,log2,16,5,100,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 16, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.8514851485148515,0.8349514563106796,0.8214285714285714,0.8173913043478261,0.8461538461538461,0.834282065351155,0.013325490214700279,211
0.8639944076538086,0.024736077894834178,0.092262601852417,0.006025847765427408,5,log2,16,5,200,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 16, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.8431372549019608,0.8349514563106796,0.8288288288288288,0.831858407079646,0.8543689320388349,0.8386289758319899,0.009203025957906867,187
